time, controller_loop_dt, theta, phi, psi_gyro_integ, psi_magn_continuous_calibrated, theta_dot_cal, phi_dot_cal, psi_dot_cal, dt_imu, numPsiRot, altitude, desired_altitude, altitude_prop_error, altitude_deriv_error, altitude_integral_error, filter_altitude, filter_altitude_prop_error, filter_altitude_deriv_error, filter_altitude_integral_error, total_thrust, m1, m2, m3, m4, m1_freq, m2_freq, m3_freq, m4_freq, pix_velocity_x, pix_velocity_y, pix_position_x, pix_position_y, vision_dt, pix_velocity_x_vo, pix_velocity_y_vo, pix_position_x_vo, pix_position_y_vo, vision_dt_vo, theta_des, phi_des, psi_des, xbee_dt, 
4.3051824570, 0.2833000124, -1.2656250000, 1.4687500000, -0.0158962309, 0.5371322632, -1.4515850544, -6.9030747414, -12.6132211685, 548.7568359375, 0.0000000000, 0.0101051331, 0.0000000000, -0.0101051331, -1.6168212891, 0.0000000000, 0.0001010513, -0.0001010513, -0.0161682125, -0.0000006316, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 997.1347656250, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 997.1347656250, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.3150405884, 0.2666000128, -1.2500000000, 1.4687500000, -0.0239530448, 0.5371322632, 9.7834148407, 3.4019250870, 1.4417791367, 564.5650634766, 0.0000000000, 0.0101051331, 0.0000000000, -0.0101051331, 0.0000000000, 0.0000000000, 0.0003031540, -0.0003031540, -0.0161682144, -0.0000037894, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000003477, -0.0000016536, 0.0000003477, -0.0000016536, 1004.3555908203, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1004.3555908203, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.3250560760, 0.3291000128, -1.2500000000, 1.4687500000, -0.0246697553, 0.5371322632, 0.4084149003, 1.5269250870, -2.3082208633, 575.8026123047, 0.0000000000, 0.0101051331, 0.0000000000, -0.0101051331, 0.0000000000, 0.0000000000, 0.0005052566, -0.0005052566, -0.0161682107, -0.0000094736, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000023529, 0.0000008182, -0.0000020052, -0.0000008354, 992.7556152344, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 992.7556152344, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.3350696564, 0.2707999945, -1.2500000000, 1.4687500000, -0.0254539754, 0.5527572632, 1.3534148932, 8.0819253922, -6.9882206917, 598.1109008789, 0.0000000000, 0.0101051331, 0.0000000000, -0.0101051331, 0.0000000000, 0.0000000000, 0.0006063080, -0.0006063080, -0.0161682162, -0.0000132630, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000010021, 0.0000003680, -0.0000030073, -0.0000004674, 1014.3513793945, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1014.3513793945, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.3449416161, 0.2791000009, -1.2500000000, 1.4687500000, -0.0291747749, 0.5527572632, -12.7015857697, 12.7769250870, 3.3167791367, 537.2152099609, 0.0000000000, 0.0978565216, 0.0000000000, -0.0978565216, 0.0000000000, 0.0000000000, 0.0025634384, -0.0025634384, -0.1565704346, -0.0000391899, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000003388, 0.0000020229, -0.0000033461, 0.0000015555, 984.9348754883, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 984.9348754883, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.3549323082, 0.2874999940, -1.2500000000, 1.4687500000, -0.0270595513, 0.5527572632, -1.4515850544, 5.2769250870, -9.8082208633, 586.9692382812, 0.0000000000, 0.0978565216, 0.0000000000, -0.0978565216, 0.0000000000, 0.0000000000, 0.0045205690, -0.0045205690, -0.1565704495, -0.0000895810, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000032976, 0.0000033172, -0.0000000485, 0.0000048727, 997.1514282227, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 997.1514282227, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.3650889397, 0.2707999945, -1.2500000000, 1.4531250000, -0.0304568335, 0.5371322632, 9.7834148407, 2.4569251537, 1.4417791367, 576.1734008789, 0.0000000000, 0.0978565216, 0.0000000000, -0.0978565216, 0.0000000000, 0.0000000000, 0.0054991338, -0.0054991338, -0.1565703750, -0.0001239506, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000033568, 0.0000033767, 0.0000033083, 0.0000082494, 1002.9180908203, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1002.9180908203, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.3747606277, 0.2791000009, -1.2500000000, 1.4531250000, -0.0304579027, 0.5371322632, 4.1584148407, -3.1530749798, -0.4332208335, 612.6483154297, 0.0000000000, 0.0978565216, 0.0000000000, -0.0978565216, 0.0000000000, 0.0000000000, 0.0074562645, -0.0074562645, -0.1565704495, -0.0002110379, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000026768, 0.0000006722, 0.0000006316, 0.0000089216, 993.5473022461, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 993.5473022461, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.3850927353, 0.2792000175, -1.2500000000, 1.4531250000, -0.0317967348, 0.5371322632, -9.8965854645, -2.2230749130, -0.4332208335, 568.6151123047, 0.0000000000, 0.0978565216, 0.0000000000, -0.0978565216, 0.0000000000, 0.0000000000, 0.0094133951, -0.0094133951, -0.1565705240, -0.0003225893, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000011765, -0.0000008921, -0.0000005449, 0.0000080295, 1019.3306274414, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1019.3306274414, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.3951907158, 0.2748999894, -1.2500000000, 1.4531250000, -0.0319421031, 0.5371322632, -9.8965854645, -2.2230749130, -0.4332208335, 524.7861328125, 0.0000000000, 0.0978565216, 0.0000000000, -0.0978565216, 0.0000000000, 0.0000000000, 0.0103919599, -0.0103919599, -0.1565703750, -0.0003875390, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000025743, -0.0000019852, 0.0000020294, 0.0000060443, 999.1556396484, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 999.1556396484, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.4052252769, 0.2750000060, -1.2500000000, 1.4531250000, -0.0351763032, 0.6152572632, 4.1584148407, 2.4569251537, -4.1832208633, 542.9611206055, 0.0000000000, 0.1856060028, 0.0000000000, -0.1856060028, 0.0000000000, 0.0000000000, 0.0141040804, -0.0141040804, -0.2969695628, -0.0005522397, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000030210, -0.0000006786, 0.0000050504, 0.0000053657, 1001.2306518555, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1001.2306518555, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.4150767326, 0.2917000055, -1.2500000000, 1.4531250000, -0.0338314921, 0.5683822632, -6.1465849876, -3.1530749798, -4.1832208633, 611.1149902344, 0.0000000000, 0.1856060028, 0.0000000000, -0.1856060028, 0.0000000000, 0.0000000000, 0.0178162009, -0.0178162009, -0.2969697118, -0.0007633418, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000013429, 0.0000007934, 0.0000037075, 0.0000061591, 993.5097656250, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 993.5097656250, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.4252023697, 0.2666999996, -1.2500000000, 1.4531250000, -0.0335364230, 0.5683822632, -10.8265857697, 11.8319253922, 2.3717792034, 585.5775756836, 0.0000000000, 0.1856060028, 0.0000000000, -0.1856060028, 0.0000000000, 0.0000000000, 0.0215283204, -0.0215283204, -0.2969697118, -0.0010208454, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000020936, -0.0000010740, 0.0000058011, 0.0000050852, 1010.4181518555, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1010.4181518555, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.4354104996, 0.2833000124, -1.2500000000, 1.4531250000, -0.0327167399, 0.5683822632, -8.0215854645, -0.3480749428, -6.9882206917, 602.5108032227, 0.0000000000, 0.1856060028, 0.0000000000, -0.1856060028, 0.0000000000, 0.0000000000, 0.0233843811, -0.0233843811, -0.2969697118, -0.0011669977, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000024386, 0.0000021690, 0.0000033625, 0.0000072542, 994.4263916016, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 994.4263916016, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.4451041222, 0.2750000060, -1.2500000000, 1.4531250000, -0.0390751660, 0.5527572632, 4.1584148407, 0.5819250345, 4.2467789650, 612.0358276367, 0.0000000000, 0.1856060028, 0.0000000000, -0.1856060028, 0.0000000000, 0.0000000000, 0.0270965006, -0.0270965006, -0.2969697118, -0.0014941036, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000029449, -0.0000001278, 0.0000063074, 0.0000071264, 998.0181274414, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 998.0181274414, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.4551601410, 0.2791000009, -1.2500000000, 1.4531250000, -0.0360753350, 0.6152572632, -5.2015848160, -2.2230749130, -15.4332208633, 613.5067138672, 0.0000000000, 0.1856060028, 0.0000000000, -0.1856060028, 0.0000000000, 0.0000000000, 0.0308086202, -0.0308086202, -0.2969694138, -0.0018676110, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000016002, 0.0000002239, 0.0000047072, 0.0000073503, 1003.7681274414, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1003.7681274414, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.4653224945, 0.2666000128, -1.2500000000, 1.4531250000, -0.0416628942, 0.5996322632, -3.3265852928, -0.3480749428, 1.4417791367, 612.8732910156, 0.0000000000, 0.0978565216, 0.0000000000, -0.0978565216, 14.0399169922, 0.0000000000, 0.0317871869, -0.0317871869, -0.1565706730, -0.0020662809, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000016636, -0.0000001356, 0.0000063709, 0.0000072148, 1012.0471801758, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1012.0471801758, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.4752039909, 0.2750000060, -1.2500000000, 1.4531250000, -0.0412847362, 0.5840072632, -2.3965849876, -4.0980749130, 3.3167791367, 613.2941284180, 0.0000000000, 0.0978565216, 0.0000000000, -0.0978565216, 0.0000000000, 0.0000000000, 0.0337443165, -0.0337443165, -0.1565706730, -0.0024819688, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000013266, -0.0000001388, 0.0000076974, 0.0000070759, 988.4556884766, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 988.4556884766, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.4851140976, 0.3041999936, -1.2500000000, 1.4531250000, -0.0395739675, 0.5683822632, 3.2284150124, -10.6530752182, 5.1917791367, 585.7651367188, 0.0000000000, 0.0978565216, 0.0000000000, -0.0978565216, 0.0000000000, 0.0000000000, 0.0357014462, -0.0357014462, -0.1565706730, -0.0029221207, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000009781, -0.0000016724, 0.0000086755, 0.0000054035, 992.4847412109, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 992.4847412109, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.4952368736, 0.3249999881, -1.2500000000, 1.4531250000, -0.0377795286, 0.5215072632, -5.2015848160, 3.4019250870, 1.4417791367, 631.4149169922, 0.0000000000, 0.0978565216, 0.0000000000, -0.0978565216, 0.0000000000, 0.0000000000, 0.0366800129, -0.0366800129, -0.1565706730, -0.0031513709, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000009892, 0.0000029520, 0.0000096647, 0.0000083556, 1005.3472290039, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1005.3472290039, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.5052957535, 0.2917000055, -1.2500000000, 1.4531250000, -0.0387065336, 0.5215072632, -7.0765848160, 12.7769250870, -6.0582208633, 585.4400634766, 0.0000000000, 0.0978565216, 0.0000000000, -0.0978565216, 0.0000000000, 0.0000000000, 0.0386371426, -0.0386371426, -0.1565706730, -0.0036282192, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000021955, 0.0000014359, 0.0000118602, 0.0000097914, 1014.8805541992, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1014.8805541992, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.5151057243, 0.2666999996, -1.2500000000, 1.4531250000, -0.0396472588, 0.5215072632, -0.5215851068, 14.6519250870, 3.3167791367, 536.2526855469, 0.0000000000, 0.0978565216, 0.0000000000, -0.0978565216, 0.0000000000, 0.0000000000, 0.0405942723, -0.0405942723, -0.1565706730, -0.0041295318, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000030528, 0.0000055120, 0.0000149131, 0.0000153034, 982.4889526367, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 982.4889526367, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.5252466202, 0.2709000111, -1.2500000000, 1.4531250000, -0.0385976098, 0.5058822632, 6.0334148407, -9.7230749130, 4.2467789650, 625.9357910156, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, -28.0801391602, 0.0000000000, 0.0433278456, -0.0433278456, -0.4373717308, -0.0044003306, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000002318, 0.0000065116, 0.0000151449, 0.0000218150, 997.7306518555, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 997.7306518555, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.5352587700, 0.3458000124, -1.2656250000, 1.4531250000, -0.0362509191, 0.5058822632, 8.8534145355, 9.9569253922, -4.1832208633, 639.3815917969, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.0487949960, -0.0487949960, -0.4373723269, -0.0049931831, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000028384, -0.0000045742, 0.0000123064, 0.0000172408, 1014.9263916016, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1014.9263916016, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.5452356339, 0.2707999945, -1.2656250000, 1.4531250000, -0.0394632854, 0.5215072632, 2.2834148407, 4.3319249153, -0.4332208335, 649.7023925781, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.0542621426, -0.0542621426, -0.4373717308, -0.0056543751, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000043956, 0.0000049435, 0.0000079108, 0.0000221842, 996.2764282227, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 996.2764282227, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.5553903580, 0.2750000060, -1.2656250000, 1.4531250000, -0.0397571735, 0.5215072632, 3.2284150124, 5.2769250870, 6.1217789650, 562.1193847656, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.0597292893, -0.0597292893, -0.4373717308, -0.0063839066, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000011931, 0.0000022635, 0.0000067177, 0.0000244478, 1009.7514038086, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1009.7514038086, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.5652227402, 0.2874999940, -1.2656250000, 1.4531250000, -0.0377269164, 0.5371322632, -0.5215851068, -3.1530749798, 3.3167791367, 635.2733154297, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.0624628626, -0.0624628626, -0.4373717308, -0.0067742993, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000012229, 0.0000023199, 0.0000054948, 0.0000267677, 1004.9182128906, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1004.9182128906, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.5751371384, 0.2750000060, -1.2500000000, 1.4531250000, -0.0363174267, 0.5058822632, 3.2284150124, 0.5819250345, -5.1132206917, 600.4901123047, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.0679300129, -0.0679300129, -0.4373717308, -0.0076063396, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000002929, -0.0000017707, 0.0000057877, 0.0000249970, 994.7722778320, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 994.7722778320, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.5850958824, 0.2792000175, -1.2656250000, 1.4531250000, -0.0381292738, 0.5058822632, 0.4084149003, -5.9730749130, -5.1132206917, 623.6192016602, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.0706635863, -0.0706635863, -0.4373717308, -0.0080479868, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000029324, -0.0000007344, 0.0000028554, 0.0000242626, 989.0431518555, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 989.0431518555, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.5951542854, 0.3000000119, -1.2656250000, 1.4531250000, -0.0401725546, 0.5058822632, -2.3965849876, -2.2230749130, -0.4332208335, 481.1570129395, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.0761307329, -0.0761307329, -0.4373717308, -0.0089825364, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000002453, -0.0000035876, 0.0000026101, 0.0000206751, 1004.1473388672, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1004.1473388672, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.6051330566, 0.3040999770, -1.2656250000, 1.4531250000, -0.0439834110, 0.5215072632, 3.2284150124, -5.9730749130, -1.3632208109, 606.9816894531, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.0815978795, -0.0815978795, -0.4373717308, -0.0099854246, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000015018, -0.0000013931, 0.0000041119, 0.0000192820, 1004.2305908203, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1004.2305908203, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.6152420044, 0.3291999996, -1.2656250000, 1.4531250000, -0.0468800664, 0.5058822632, 4.1584148407, -0.3480749428, 7.9967794418, 610.2233276367, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.0870650262, -0.0870650262, -0.4373717308, -0.0110566523, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000021072, -0.0000038986, 0.0000020048, 0.0000153834, 1012.4597778320, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1012.4597778320, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.6251797676, 0.2833000124, -1.2656250000, 1.4531250000, -0.0440003201, 0.5058822632, -0.5215851068, -0.3480749428, -3.2382209301, 601.7399902344, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.0897985995, -0.0897985995, -0.4373717308, -0.0116178934, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000040918, 0.0000003874, 0.0000060966, 0.0000157708, 986.7890014648, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 986.7890014648, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.6351246834, 0.2916000187, -1.2656250000, 1.4531250000, -0.0473181866, 0.4746322632, -7.0765848160, -5.0280747414, -6.0582208633, 568.5567626953, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.0952657536, -0.0952657536, -0.4373717308, -0.0127916308, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000003608, -0.0000002408, 0.0000064574, 0.0000155300, 998.4973144531, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 998.4973144531, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.6450190544, 0.3000000119, -1.2656250000, 1.4531250000, -0.0456503108, 0.4746322632, -4.2715849876, -3.1530749798, -8.8632211685, 563.9443359375, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.1007329002, -0.1007329002, -0.4373717308, -0.0140337069, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000050794, -0.0000036090, 0.0000115368, 0.0000119210, 993.0223388672, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 993.0223388672, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.6552939415, 0.2916000187, -1.2656250000, 1.4531250000, -0.0485998020, 0.4433822632, -3.3265852928, -3.1530749798, -1.3632208109, 644.3482666016, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.1034664735, -0.1034664735, -0.4373717308, -0.0146803726, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000002985, 0.0000004253, 0.0000112383, 0.0000123462, 1008.4223022461, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1008.4223022461, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.6651182175, 0.3750000000, -1.2656250000, 1.4531250000, -0.0492666960, 0.4433822632, 8.8534145355, -6.9030747414, -1.3632208109, 584.5150756836, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.1089336202, -0.1089336202, -0.4373717308, -0.0160249583, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000025176, -0.0000023863, 0.0000137560, 0.0000099599, 999.5305786133, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 999.5305786133, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.6752233505, 0.2709000111, -1.2656250000, 1.4531250000, -0.0511891469, 0.4433822632, -8.0215854645, 5.2769250870, -4.1832208633, 536.3027343750, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.1144007668, -0.1144007668, -0.4373717308, -0.0174378827, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000069310, -0.0000054041, 0.0000068250, 0.0000045558, 995.4722900391, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 995.4722900391, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.6851606369, 0.2707999945, -1.2656250000, 1.4531250000, -0.0493344553, 0.4590072632, -0.5215851068, 6.2069249153, -4.1832208633, 572.8192138672, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.1198679134, -0.1198679134, -0.4373717308, -0.0189191476, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000064886, 0.0000042685, 0.0000133136, 0.0000088242, 1001.0097045898, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1001.0097045898, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.6953368187, 0.6625000238, -1.2656250000, 1.4531250000, -0.0507487170, 0.4590072632, 7.9084153175, 6.2069249153, -0.4332208335, 612.9608154297, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.1226014867, -0.1226014867, -0.4373717308, -0.0196854062, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000004287, 0.0000012550, 0.0000137423, 0.0000100792, 1018.7139892578, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1018.7139892578, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.7053146362, 0.2874999940, -1.2656250000, 1.4531250000, -0.0494365878, 0.4590072632, -2.3965849876, -5.9730749130, -0.4332208335, 638.3773803711, 0.0000000000, 0.2733573914, 0.0000000000, -0.2733573914, 0.0000000000, 0.0000000000, 0.1280686408, -0.1280686408, -0.4373717308, -0.0212691799, 0, 0, 0, 0, 0, inf, inf, inf, inf, -0.0000067059, 0.0000052631, 0.0000070364, 0.0000153424, 1005.0806274414, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 1005.0806274414, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
4.7152662277, 0.3166999817, -1.2656250000, 1.4531250000, -0.0497278757, 0.4746322632, 4.1584148407, -0.3480749428, -6.0582208633, 572.4443359375, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 43.7371826172, 0.0000000000, 0.1308022141, -0.1308022141, 0.0000000000, -0.0229042061, 0, 0, 0, 0, 0, inf, inf, inf, inf, 0.0000020634, -0.0000051426, 0.0000090998, 0.0000101998, 994.1265258789, -0.0000000000, 0.0000000000, 732.8851928711, 82.3615646362, 994.1265258789, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
